Year;Country;Value (Kb/d);Growth rate per annum 2021;Growth rate per annum 2011-21;Share 2021
1970;China;615.5191780821917;0.023909756953389927;-0.0019866075275165596;0.04443819533162619
1970;of which: OECD;14177.936863013701;0.007351876295612625;0.03824488234060763;0.3160480399292659
1971;Venezuela;3615.0;0.021181739818512346;-0.13394124958545395;0.007276968172059719
1971;Denmark;0.0;-0.10211362064554186;-0.1170096789075572;0.0007196847935494618
1971;Norway;6.0;0.011004260860657089;-0.0007262343743977828;0.022528758184557043
1971;Uzbekistan;0.0;-0.021865293215890147;-0.028459124665332403;0.0006670871753145301
1971;Other CIS;0.0;0.009843248581402397;0.00992507322077918;0.00044202774865827356
1971;Kuwait;3253.0000000000005;0.016986526061875118;-0.006236392048542427;0.030494068685284637
1971;Syria;106.0;1.2322452830603248;-0.12202203231432995;0.0010684326874164487
1971;Other Middle East;76.2008082191781;0.011403153025251411;-0.005507371067648537;0.0021211723339395906
1971;Angola;116.1441369863014;-0.11636126750752052;-0.035451819809867224;0.012954233865224927
1971;Egypt;290.84712328767125;-0.038370213606986225;-0.01604155377393679;0.006761229212210964
1971;Nigeria;1531.1999999999994;-0.11071357403769111;-0.04054020661502922;0.01808623054191415
1971;Thailand;0.0;-0.05325556726463476;-0.007443437542828613;0.004429631594503935
1971;Vietnam;0.0;-0.07175184203549767;-0.04842662621691651;0.002138650655914335
1971;Other Asia Pacific;42.41753424657534;-0.04705315243648667;-0.04115418864764997;0.0022095396269474184
1971;Non-OPEC;26454.160710995402;0.008257326812303845;0.015899100250315934;0.6467892451078547
1972;Norway;33.0;0.011004260860657089;-0.0007262343743977828;0.022528758184557043
1972;Turkmenistan;0.0;0.15295127667772968;0.007527006661025348;0.002807356146183693
1972;Gabon;125.88778688524592;-0.1273702023440476;-0.026300843778524374;0.0020138660626010745
1972;China;914.6478142076503;0.023909756953389927;-0.0019866075275165596;0.04443819533162619
1972;India;151.69040983606558;-0.03193165165427181;-0.022505178073259358;0.008301179800558844
1972;Malaysia;93.0;-0.06971612164929131;-0.01391057266847573;0.006377158248748882
1972;European Union #;660.5240928961748;-0.0695851407390029;-0.048198144519203345;0.004072119458085688
1973;Canada;2113.9999999999995;0.05818705316551864;0.04443196660016557;0.06040277751561736
1973;Argentina;433.6356164383562;0.04446044334881449;-0.0061333912486202236;0.006980921191439775
1973;Peru;72.59178082191781;-0.028386022393809385;-0.021329472370361646;0.0014215574638193431
1973;Romania;303.93252054794516;-0.0355191483164915;-0.023558237086606537;0.0007759589176207393
1973;USSR;8664.42191780822;;;0.0
1973;Qatar;569.9999999999999;0.01863884943529248;-0.004373673468206385;0.019427799319937964
1973;Angola;165.963698630137;-0.11636126750752052;-0.035451819809867224;0.012954233865224927
1973;Egypt;164.93397260273974;-0.038370213606986225;-0.01604155377393679;0.006761229212210964
1973;Nigeria;2054.3000000000006;-0.11071357403769111;-0.04054020661502922;0.01808623054191415
1973;Tunisia;81.70361643835619;0.2131251041424982;-0.04635888909716546;0.0005061458129315255
1973;Thailand;0.0;-0.05325556726463476;-0.007443437542828613;0.004429631594503935
1973;Non-OPEC;29112.911004024307;0.008257326812303845;0.015899100250315934;0.6467892451078547
1974;Other S. & Cent. America;85.59616438356164;0.20940024362901344;0.0451070358039638;0.0024981613875134758
1974;Romania;308.0270136986301;-0.0355191483164915;-0.023558237086606537;0.0007759589176207393
1974;Azerbaijan;0.0;0.011682567630082463;-0.025151566534754033;0.00803848537351843
1974;Turkmenistan;0.0;0.15295127667772968;0.007527006661025348;0.002807356146183693
1974;USSR;9270.405479452054;;;0.0
1974;Oman;290.00000000000006;0.02161418528430481;0.009349774253819332;0.01080620135997218
1974;United Arab Emirates;1678.6;-0.0069035508107067045;0.01062166278475929;0.04081028431245729
1974;Yemen;0.0;-0.2366792618132728;-0.1120656246470364;0.0007471712867693172
1974;Chad;0.0;-0.07739092430558159;0.0024234194310526203;0.0012960426251119768
1974;Republic of Congo;47.62027397260273;-0.10676038947024336;-0.00921011915616421;0.0030486149234955494
1974;Egypt;144.9761643835617;-0.038370213606986225;-0.01604155377393679;0.006761229212210964
1974;Equatorial Guinea;0.0;-0.11700800575183234;-0.07367231859320766;0.0015561435817629853
1974;Gabon;204.3195068493151;-0.1273702023440476;-0.026300843778524374;0.0020138660626010745
1974;Sudan;0.0;0.011316056080317383;-0.14042020436364788;0.000713034224529678
1974;India;154.5197260273973;-0.03193165165427181;-0.022505178073259358;0.008301179800558844
1974;Vietnam;0.0;-0.07175184203549767;-0.04842662621691651;0.002138650655914335
1975;Peru;73.03561643835616;-0.028386022393809385;-0.021329472370361646;0.0014215574638193431
1975;Trinidad & Tobago;216.0;0.005146397625773513;-0.05570469569190595;0.0008522323203223141
1975;Denmark;3.0;-0.10211362064554186;-0.1170096789075572;0.0007196847935494618
1975;Russian Federation;0.0;0.0259857799039811;0.003829406109763678;0.12176380683962577
1975;Uzbekistan;0.0;-0.021865293215890147;-0.028459124665332403;0.0006670871753145301
1975;Oman;341.0;0.02161418528430481;0.009349774253819332;0.01080620135997218
1975;Qatar;437.0;0.01863884943529248;-0.004373673468206385;0.019427799319937964
1975;Other Middle East;61.68365753424658;0.011403153025251411;-0.005507371067648537;0.0021211723339395906
1975;South Sudan;0.0;-0.07259663781841252;;0.0016976445270429786
1975;Tunisia;97.10468493150684;0.2131251041424982;-0.04635888909716546;0.0005061458129315255
1975;Vietnam;0.0;-0.07175184203549767;-0.04842662621691651;0.002138650655914335
1975;of which: OECD;13862.44946008943;0.007351876295612625;0.03824488234060763;0.3160480399292659
1975;Non-OPEC;29977.206834337536;0.008257326812303845;0.015899100250315934;0.6467892451078547
1976;US;9735.639000000001;0.007749829893744842;0.07711669536220533;0.18453298748836555
1976;Argentina;408.0218579234973;0.04446044334881449;-0.0061333912486202236;0.006980921191439775
1976;Brazil;172.33053673498384;-0.014225904957071211;0.03206011798712183;0.03323616083253194
1976;Colombia;153.00000000000003;-0.05496561219969853;-0.021277019925614704;0.008212900920370417
1976;Trinidad & Tobago;212.0;0.005146397625773513;-0.05570469569190595;0.0008522323203223141
1976;Venezuela;2370.9999999999995;0.021181739818512346;-0.13394124958545395;0.007276968172059719
1976;Other S. & Cent. America;77.64612021857924;0.20940024362901344;0.0451070358039638;0.0024981613875134758
1976;Other Europe;494.07292349726777;-0.01331744869897089;-0.016014041041597427;0.0031836959922757926
1976;USSR;10465.595901639346;;;0.0
1976;Qatar;487.0;0.01863884943529248;-0.004373673468206385;0.019427799319937964
1976;Libya;1972.0;1.9841735386632142;0.09418291840950377;0.014123075093373077
1976;Tunisia;77.95054644808744;0.2131251041424982;-0.04635888909716546;0.0005061458129315255
1976;Other Africa;25.186393442622947;-0.11473666799325744;0.039158123041266535;0.003261704928322147
1976;Malaysia;167.0;-0.06971612164929131;-0.01391057266847573;0.006377158248748882
1977;US;9862.562;0.007749829893744842;0.07711669536220533;0.18453298748836555
1977;Ecuador;184.0;-0.013555296707416287;-0.005683478547010901;0.00526133980276409
1977;Trinidad & Tobago;229.00000000000003;0.005146397625773513;-0.05570469569190595;0.0008522323203223141
1977;Other S. & Cent. America;68.01361643835615;0.20940024362901344;0.0451070358039638;0.0024981613875134758
1977;Iraq;2358.120547945205;-0.0027401723179035775;0.03993176844808022;0.04564469402751451
1977;Syria;183.0;1.2322452830603248;-0.12202203231432995;0.0010684326874164487
1977;Algeria;1224.7908493150685;0.016989208741859496;-0.019168427742856653;0.015050055927252524
1977;Angola;143.36827397260274;-0.11636126750752052;-0.035451819809867224;0.012954233865224927
1977;Chad;0.0;-0.07739092430558159;0.0024234194310526203;0.0012960426251119768
1977;Egypt;406.54794520547966;-0.038370213606986225;-0.01604155377393679;0.006761229212210964
1977;Sudan;0.0;0.011316056080317383;-0.14042020436364788;0.000713034224529678
1977;Brunei;227.0;-0.03156361017471021;-0.042996666803827854;0.0011855572586830063
1977;China;1880.4964383561648;0.023909756953389927;-0.0019866075275165596;0.04443819533162619
1977;Vietnam;0.0;-0.07175184203549767;-0.04842662621691651;0.002138650655914335
1977;of which: OECD;14730.83568514817;0.007351876295612625;0.03824488234060763;0.3160480399292659
1978;Brazil;165.8252473032671;-0.014225904957071211;0.03206011798712183;0.03323616083253194
1978;Italy;31.397035616438355;-0.10014250985906081;-0.009222628843048253;0.0011170127869380988
1978;Other Europe;489.83205479452073;-0.01331744869897089;-0.016014041041597427;0.0031836959922757926
1978;Azerbaijan;0.0;0.011682567630082463;-0.025151566534754033;0.00803848537351843
1978;Iraq;2573.5506849315066;-0.0027401723179035775;0.03993176844808022;0.04564469402751451
1978;Saudi Arabia;8554.082;-0.00771709662166109;-0.001138257072443416;0.12187519844718395
1978;Chad;0.0;-0.07739092430558159;0.0024234194310526203;0.0012960426251119768
1978;Egypt;490.7416438356165;-0.038370213606986225;-0.01604155377393679;0.006761229212210964
1978;Gabon;212.29041095890406;-0.1273702023440476;-0.026300843778524374;0.0020138660626010745
1978;India;232.52227397260282;-0.03193165165427181;-0.022505178073259358;0.008301179800558844
1978;Thailand;0.0;-0.05325556726463476;-0.007443437542828613;0.004429631594503935
1978;Vietnam;0.0;-0.07175184203549767;-0.04842662621691651;0.002138650655914335
1978;OPEC;28232.665465753424;0.02939694730768805;-0.008004057369204176;0.3532107548921459
1979;US;10135.534;0.007749829893744842;0.07711669536220533;0.18453298748836555
1979;Argentina;487.2827397260274;0.04446044334881449;-0.0061333912486202236;0.006980921191439775
1979;Italy;36.22589863013699;-0.10014250985906081;-0.009222628843048253;0.0011170127869380988
1979;Uzbekistan;0.0;-0.021865293215890147;-0.028459124665332403;0.0006670871753145301
1979;Qatar;506.0;0.01863884943529248;-0.004373673468206385;0.019427799319937964
1979;Saudi Arabia;9841.627;-0.00771709662166109;-0.001138257072443416;0.12187519844718395
1979;Yemen;0.0;-0.2366792618132728;-0.1120656246470364;0.0007471712867693172
1979;Libya;2139.0;1.9841735386632142;0.09418291840950377;0.014123075093373077
1979;Sudan;0.0;0.011316056080317383;-0.14042020436364788;0.000713034224529678
1979;Tunisia;116.63517808219179;0.2131251041424982;-0.04635888909716546;0.0005061458129315255
1979;China;2131.7246575342465;0.023909756953389927;-0.0019866075275165596;0.04443819533162619
1979;Non-OECD;49380.14255737546;0.01949278875364291;-0.004849740898160371;0.6839519600707346
1980;US;10169.626;0.007749829893744842;0.07711669536220533;0.18453298748836555
1980;United Kingdom;1676.138579234973;-0.16645972114198726;-0.023935934873669962;0.009726109957763553
1980;Azerbaijan;0.0;0.011682567630082463;-0.025151566534754033;0.00803848537351843
1980;Turkmenistan;0.0;0.15295127667772968;0.007527006661025348;0.002807356146183693
1980;Uzbekistan;0.0;-0.021865293215890147;-0.028459124665332403;0.0006670871753145301
1980;Iran;1478.9617486338798;0.17380025940337207;-0.020484304153571276;0.04027732125202149
1980;Oman;285.0;0.02161418528430481;0.009349774253819332;0.01080620135997218
1980;Qatar;475.5344262295082;0.01863884943529248;-0.004373673468206385;0.019427799319937964
1980;Angola;150.38655737704917;-0.11636126750752052;-0.035451819809867224;0.012954233865224927
1980;Equatorial Guinea;0.0;-0.11700800575183234;-0.07367231859320766;0.0015561435817629853
1980;Sudan;0.0;0.011316056080317383;-0.14042020436364788;0.000713034224529678
1980;Australia;460.0;-0.0389567741348672;-0.00952504343187588;0.004841948866882152
1980;Malaysia;275.99999999999994;-0.06971612164929131;-0.01391057266847573;0.006377158248748882
1980;Non-OPEC;37372.7096073036;0.008257326812303845;0.015899100250315934;0.6467892451078547
1981;Canada;1610.0;0.05818705316551864;0.04443196660016557;0.06040277751561736
1981;Trinidad & Tobago;189.0;0.005146397625773513;-0.05570469569190595;0.0008522323203223141
1981;Iran;1321.0312328767125;0.17380025940337207;-0.020484304153571276;0.04027732125202149
1981;Kuwait;1186.9999999999998;0.016986526061875118;-0.006236392048542427;0.030494068685284637
1981;Oman;329.99999999999994;0.02161418528430481;0.009349774253819332;0.01080620135997218
1981;United Arab Emirates;1540.2999999999995;-0.0069035508107067045;0.01062166278475929;0.04081028431245729
1981;Yemen;0.0;-0.2366792618132728;-0.1120656246470364;0.0007471712867693172
1981;Angola;145.3172054794521;-0.11636126750752052;-0.035451819809867224;0.012954233865224927
1981;Equatorial Guinea;0.0;-0.11700800575183234;-0.07367231859320766;0.0015561435817629853
1981;Brunei;175.0;-0.03156361017471021;-0.042996666803827854;0.0011855572586830063
1981;India;309.4938356164384;-0.03193165165427181;-0.022505178073259358;0.008301179800558844
1981;of which: OECD;17786.118629930577;0.007351876295612625;0.03824488234060763;0.3160480399292659
1981;European Union #;612.7853150684931;-0.0695851407390029;-0.048198144519203345;0.004072119458085688
1982;US;10198.534;0.007749829893744842;0.07711669536220533;0.18453298748836555
1982;Italy;36.838528767123286;-0.10014250985906081;-0.009222628843048253;0.0011170127869380988
1982;Russian Federation;0.0;0.0259857799039811;0.003829406109763678;0.12176380683962577
1982;Turkmenistan;0.0;0.15295127667772968;0.007527006661025348;0.002807356146183693
1982;Saudi Arabia;6961.0;-0.00771709662166109;-0.001138257072443416;0.12187519844718395
1982;South Sudan;0.0;-0.07259663781841252;;0.0016976445270429786
1982;Other Africa;149.31164383561642;-0.11473666799325744;0.039158123041266535;0.003261704928322147
1982;Malaysia;304.0;-0.06971612164929131;-0.01391057266847573;0.006377158248748882
1982;OPEC;18401.062356164384;0.02939694730768805;-0.008004057369204176;0.3532107548921459
1983;Mexico;2930.0;0.008399590758943809;-0.04134261126609773;0.021447657586514964
1983;Ecuador;240.0;-0.013555296707416287;-0.005683478547010901;0.00526133980276409
1983;Venezuela;1852.0;0.021181739818512346;-0.13394124958545395;0.007276968172059719
1983;Kuwait;1117.0;0.016986526061875118;-0.006236392048542427;0.030494068685284637
1983;Algeria;1026.9339726027395;0.016989208741859496;-0.019168427742856653;0.015050055927252524
1983;Gabon;157.59558904109588;-0.1273702023440476;-0.026300843778524374;0.0020138660626010745
1983;Other Africa;163.01364383561645;-0.11473666799325744;0.039158123041266535;0.003261704928322147
1983;Brunei;179.0;-0.03156361017471021;-0.042996666803827854;0.0011855572586830063
1983;India;525.417095890411;-0.03193165165427181;-0.022505178073259358;0.008301179800558844
1983;Indonesia;1419.0;-0.06802891313886739;-0.031486219917371105;0.007694437644600682
1983;Malaysia;385.00000000000006;-0.06971612164929131;-0.01391057266847573;0.006377158248748882
1983;Vietnam;0.0;-0.07175184203549767;-0.04842662621691651;0.002138650655914335
1984;Mexico;2941.9999999999995;0.008399590758943809;-0.04134261126609773;0.021447657586514964
1984;Peru;185.08169125683062;-0.028386022393809385;-0.021329472370361646;0.0014215574638193431
1984;Denmark;47.0;-0.10211362064554186;-0.1170096789075572;0.0007196847935494618
1984;Russian Federation;0.0;0.0259857799039811;0.003829406109763678;0.12176380683962577
1984;Uzbekistan;0.0;-0.021865293215890147;-0.028459124665332403;0.0006670871753145301
1984;Qatar;353.0163934426229;0.01863884943529248;-0.004373673468206385;0.019427799319937964
1984;Syria;162.0;1.2322452830603248;-0.12202203231432995;0.0010684326874164487
1984;Yemen;0.0;-0.2366792618132728;-0.1120656246470364;0.0007471712867693172
1984;Chad;0.0;-0.07739092430558159;0.0024234194310526203;0.0012960426251119768
1984;Egypt;815.9439890710382;-0.038370213606986225;-0.01604155377393679;0.006761229212210964
1984;Nigeria;1388.0;-0.11071357403769111;-0.04054020661502922;0.01808623054191415
1984;South Sudan;0.0;-0.07259663781841252;;0.0016976445270429786
1985;Brazil;560.9602414720432;-0.014225904957071211;0.03206011798712183;0.03323616083253194
1985;Romania;235.62789041095886;-0.0355191483164915;-0.023558237086606537;0.0007759589176207393
1985;Turkmenistan;142.22465753424655;0.15295127667772968;0.007527006661025348;0.002807356146183693
1985;Syria;159.441095890411;1.2322452830603248;-0.12202203231432995;0.0010684326874164487
1985;South Sudan;0.0;-0.07259663781841252;;0.0016976445270429786
1985;Sudan;0.0;0.011316056080317383;-0.14042020436364788;0.000713034224529678
1985;Other Africa;241.47572602739726;-0.11473666799325744;0.039158123041266535;0.003261704928322147
1985;Brunei;168.0;-0.03156361017471021;-0.042996666803827854;0.0011855572586830063
1985;India;626.8849315068492;-0.03193165165427181;-0.022505178073259358;0.008301179800558844
1985;Indonesia;1342.0;-0.06802891313886739;-0.031486219917371105;0.007694437644600682
1985;Non-OPEC;41899.71433371203;0.008257326812303845;0.015899100250315934;0.6467892451078547
1985;European Union #;749.4304328767122;-0.0695851407390029;-0.048198144519203345;0.004072119458085688
1986;Mexico;2758.0000000000005;0.008399590758943809;-0.04134261126609773;0.021447657586514964
1986;Trinidad & Tobago;169.0;0.005146397625773513;-0.05570469569190595;0.0008522323203223141
1986;Venezuela;1886.0;0.021181739818512346;-0.13394124958545395;0.007276968172059719
1986;Italy;53.2701397260274;-0.10014250985906081;-0.009222628843048253;0.0011170127869380988
1986;Romania;223.42671232876717;-0.0355191483164915;-0.023558237086606537;0.0007759589176207393
1986;Kazakhstan;502.7936986301369;0.002805857999285566;0.00728805079249728;0.0201496873359396
1986;Turkmenistan;137.56986301369864;0.15295127667772968;0.007527006661025348;0.002807356146183693
1986;Algeria;1126.0008082191782;0.016989208741859496;-0.019168427742856653;0.015050055927252524
1986;Angola;282.71687671232877;-0.11636126750752052;-0.035451819809867224;0.012954233865224927
1986;South Sudan;0.0;-0.07259663781841252;;0.0016976445270429786
1986;Brunei;165.0;-0.03156361017471021;-0.042996666803827854;0.0011855572586830063
1986;Malaysia;500.00000000000006;-0.06971612164929131;-0.01391057266847573;0.006377158248748882
1986;Thailand;48.447164931506855;-0.05325556726463476;-0.007443437542828613;0.004429631594503935
1986;European Union #;767.2104136986302;-0.0695851407390029;-0.048198144519203345;0.004072119458085688
1987;Argentina;459.40493150684927;0.04446044334881449;-0.0061333912486202236;0.006980921191439775
1987;Trinidad & Tobago;155.0;0.005146397625773513;-0.05570469569190595;0.0008522323203223141
1987;Venezuela;1910.0;0.021181739818512346;-0.13394124958545395;0.007276968172059719
1987;Turkmenistan;135.4301369863013;0.15295127667772968;0.007527006661025348;0.002807356146183693
1987;Uzbekistan;64.27123287671233;-0.021865293215890147;-0.028459124665332403;0.0006670871753145301
1987;Algeria;1178.1400684931507;0.016989208741859496;-0.019168427742856653;0.015050055927252524
1987;Libya;1003.0;1.9841735386632142;0.09418291840950377;0.014123075093373077
1987;Nigeria;1353.0;-0.11071357403769111;-0.04054020661502922;0.01808623054191415
1987;Tunisia;105.6165205479452;0.2131251041424982;-0.04635888909716546;0.0005061458129315255
1987;Other Africa;218.84679452054797;-0.11473666799325744;0.039158123041266535;0.003261704928322147
1987;India;639.0587945205477;-0.03193165165427181;-0.022505178073259358;0.008301179800558844
1988;Mexico;2876.9999999999995;0.008399590758943809;-0.04134261126609773;0.021447657586514964
1988;Peru;142.3027213114754;-0.028386022393809385;-0.021329472370361646;0.0014215574638193431
1988;Denmark;96.0;-0.10211362064554186;-0.1170096789075572;0.0007196847935494618
1988;Other Europe;662.0808743169398;-0.01331744869897089;-0.016014041041597427;0.0031836959922757926
1988;Yemen;170.0;-0.2366792618132728;-0.1120656246470364;0.0007471712867693172
1988;Republic of Congo;136.14491803278688;-0.10676038947024336;-0.00921011915616421;0.0030486149234955494
1988;Egypt;868.7685792349727;-0.038370213606986225;-0.01604155377393679;0.006761229212210964
1988;Nigeria;1391.3490000000004;-0.11071357403769111;-0.04054020661502922;0.01808623054191415
1988;South Sudan;0.0;-0.07259663781841252;;0.0016976445270429786
1988;Other Africa;211.12046448087432;-0.11473666799325744;0.039158123041266535;0.003261704928322147
1988;European Union #;795.3080300546447;-0.0695851407390029;-0.048198144519203345;0.004072119458085688
1989;Peru;131.4013698630137;-0.028386022393809385;-0.021329472370361646;0.0014215574638193431
1989;Romania;201.5595342465753;-0.0355191483164915;-0.023558237086606537;0.0007759589176207393
1989;Other Europe;641.8854520547944;-0.01331744869897089;-0.016014041041597427;0.0031836959922757926
1989;Azerbaijan;268.2109589041096;0.011682567630082463;-0.025151566534754033;0.00803848537351843
1989;USSR;0.0;;;0.0
1989;Yemen;178.00000000000003;-0.2366792618132728;-0.1120656246470364;0.0007471712867693172
1989;Egypt;878.0221917808218;-0.038370213606986225;-0.01604155377393679;0.006761229212210964
1989;Equatorial Guinea;0.0;-0.11700800575183234;-0.07367231859320766;0.0015561435817629853
1989;Nigeria;1776.3;-0.11071357403769111;-0.04054020661502922;0.01808623054191415
1989;Sudan;0.0;0.011316056080317383;-0.14042020436364788;0.000713034224529678
1989;Brunei;150.0;-0.03156361017471021;-0.042996666803827854;0.0011855572586830063
1989;Indonesia;1481.0;-0.06802891313886739;-0.031486219917371105;0.007694437644600682
1989;Malaysia;589.0;-0.06971612164929131;-0.01391057266847573;0.006377158248748882
1989;Other Asia Pacific;134.80233126339505;-0.04705315243648667;-0.04115418864764997;0.0022095396269474184
1989;of which: OECD;19213.386836446003;0.007351876295612625;0.03824488234060763;0.3160480399292659
1989;OPEC;21642.72497260274;0.02939694730768805;-0.008004057369204176;0.3532107548921459
1990;Colombia;446.00000000000006;-0.05496561219969853;-0.021277019925614704;0.008212900920370417
1990;United Kingdom;1932.8096438356165;-0.16645972114198726;-0.023935934873669962;0.009726109957763553
1990;Turkmenistan;119.52054794520546;0.15295127667772968;0.007527006661025348;0.002807356146183693
1990;Iran;3270.178082191781;0.17380025940337207;-0.020484304153571276;0.04027732125202149
